Production_Year,Month,States_In_Number,Variety_Rank,Modal Price,Import(Quantity in lakh bales of 170 kgs),Export(Quantity in lakh bales of 170 kgs)
2017,5,1,45,4566.666667,30.94,58.21
2013,5,1,29,3700,14.59,101.43
2014,6,1,29,4375,11.51,116.96
2014,7,1,29,4466.666667,11.51,116.96
2016,5,1,29,4243.75,22.79,69.07
2017,5,1,29,4500,30.94,58.21
2016,1,1,68,4075,22.79,69.07
2011,2,1,35,3700,2.38,76.5
2011,9,1,44,3000,2.38,76.5
2009,1,1,57,2943.75,10,35
2009,2,1,57,2902.5,10,35
2009,3,1,57,2836.363636,10,35
2009,4,1,57,2800,10,35
2009,5,1,57,2756.25,10,35
2009,6,1,57,2778.571429,10,35
2009,7,1,57,2750,10,35
2009,8,1,57,2800,10,35
2009,9,1,57,2916.666667,10,35
2009,10,1,57,3035,10,35
2009,11,1,57,3025,10,35
2009,12,1,57,3000,10,35
2010,1,1,57,3000,6,83
2010,2,1,57,3000,6,83
2010,3,1,57,3000,6,83
2010,4,1,57,3000,6,83
2010,5,1,57,3000,6,83
2010,6,1,57,3000,6,83
2010,7,1,57,3000,6,83
2010,8,1,57,3000,6,83
2010,9,1,57,3250,6,83
2010,10,1,57,3350,6,83
2010,11,1,57,3400,6,83
2010,12,1,57,3400,6,83
2011,1,1,57,3687.5,2.38,76.5
2011,2,1,57,3750,2.38,76.5
2011,3,1,57,4850,2.38,76.5
2011,4,1,57,4750,2.38,76.5
2011,5,1,57,3593.75,2.38,76.5
2011,6,1,57,3037.5,2.38,76.5
2011,7,1,57,3000,2.38,76.5
2011,8,1,57,3000,2.38,76.5
2011,9,1,57,3000,2.38,76.5
2011,10,1,57,3000,2.38,76.5
2011,11,1,57,3483.333333,2.38,76.5
2011,12,1,57,3700,2.38,76.5
2012,1,1,57,3854.545455,7.51,129.57
2012,2,1,57,3750,7.51,129.57
2012,3,1,57,3450,7.51,129.57
2012,4,1,57,3425,7.51,129.57
2012,5,1,57,3416.666667,7.51,129.57
2012,6,1,57,3587.5,7.51,129.57
2012,7,1,57,3640,7.51,129.57
2012,8,1,57,3762.5,7.51,129.57
2012,9,1,57,3780,7.51,129.57
2012,10,1,57,3825,7.51,129.57
2012,11,1,57,3800,7.51,129.57
2012,12,1,57,3836,7.51,129.57
2013,1,1,57,3844.333333,14.59,101.43
2013,2,1,57,3825.4,14.59,101.43
2013,3,1,57,3935.714286,14.59,101.43
2013,4,1,57,3950,14.59,101.43
2013,5,1,57,3800,14.59,101.43
2013,6,1,57,3733.333333,14.59,101.43
2013,7,1,57,3900,14.59,101.43
2013,8,1,57,3925,14.59,101.43
2013,9,1,57,3850,14.59,101.43
2013,10,1,57,3766.666667,14.59,101.43
2013,11,1,57,3900,14.59,101.43
2013,12,1,57,3937.5,14.59,101.43
2014,1,1,57,4000,11.51,116.96
2014,2,1,57,4300,11.51,116.96
2014,3,1,57,4450,11.51,116.96
2014,4,1,57,4400,11.51,116.96
2014,5,1,57,4400,11.51,116.96
2014,6,1,57,4400,11.51,116.96
2014,7,1,57,4325,11.51,116.96
2014,8,1,57,4333.333333,11.51,116.96
2014,9,1,57,4166.666667,11.51,116.96
2014,10,1,57,4350,11.51,116.96
2014,11,1,57,3825,11.51,116.96
2014,12,1,57,4400,11.51,116.96
2015,1,1,57,4416.666667,14.39,57.72
2015,2,1,57,4033.333333,14.39,57.72
2015,3,1,57,4400,14.39,57.72
2015,4,1,57,4400,14.39,57.72
2015,5,1,57,4400,14.39,57.72
2015,6,1,57,4400,14.39,57.72
2015,7,1,57,4400,14.39,57.72
2015,8,1,57,4400,14.39,57.72
2015,9,1,57,4170,14.39,57.72
2015,10,1,57,3950,14.39,57.72
2015,11,1,57,4072.714286,14.39,57.72
2015,12,1,57,4062.5,14.39,57.72
2016,1,1,57,4187.5,22.79,69.07
2016,2,1,57,4175,22.79,69.07
2016,3,1,57,4300,22.79,69.07
2016,4,1,57,4350,22.79,69.07
2016,5,1,57,4300,22.79,69.07
2016,6,1,57,4325,22.79,69.07
2016,7,1,57,4791.666667,22.79,69.07
2016,8,1,57,4933.333333,22.79,69.07
2016,9,1,57,4907.5,22.79,69.07
2016,10,1,57,4900,22.79,69.07
2016,11,1,57,4850,22.79,69.07
2016,12,1,57,4900,22.79,69.07
2017,1,1,57,4700,30.94,58.21
2017,2,1,57,4850,30.94,58.21
2017,3,1,57,4900,30.94,58.21
2017,4,1,57,4900,30.94,58.21
2017,5,1,57,4850,30.94,58.21
2017,6,1,57,4600,30.94,58.21
2017,7,1,57,4850,30.94,58.21
2017,8,1,57,4833.333333,30.94,58.21
2017,9,1,57,4833.333333,30.94,58.21
2012,10,1,56,3400,7.51,129.57
2012,11,1,56,3450,7.51,129.57
2012,12,1,56,3861,7.51,129.57
2013,2,1,56,3860,14.59,101.43
2013,3,1,56,3900,14.59,101.43
2013,10,1,56,3200,14.59,101.43
2013,11,1,56,3450,14.59,101.43
2013,12,1,56,3800,14.59,101.43
2014,1,1,56,4200,11.51,116.96
2014,2,1,56,4700,11.51,116.96
2009,1,1,56,2940,10,35
2009,2,1,56,2873.125,10,35
2009,3,1,56,2801.875,10,35
2009,4,1,56,2726.666667,10,35
2009,5,1,56,2575,10,35
2010,10,1,65,3200,6,83
2010,11,1,65,3300,6,83
2011,1,1,65,4200,2.38,76.5
2010,10,1,45,3266.666667,6,83
2010,11,1,45,3275,6,83
2011,1,1,45,4200,2.38,76.5
2011,2,1,45,5600,2.38,76.5
2011,5,1,45,3950,2.38,76.5
2012,1,1,45,3800,7.51,129.57
2012,2,1,45,3450,7.51,129.57
2012,3,1,45,3300,7.51,129.57
2012,4,1,45,3200,7.51,129.57
2012,8,1,45,3500,7.51,129.57
2012,9,1,45,3500,7.51,129.57
2012,11,1,45,3743,7.51,129.57
2012,12,1,45,3695,7.51,129.57
2013,1,1,45,3875,14.59,101.43
2014,2,1,45,4300,11.51,116.96
2017,3,1,45,4600,30.94,58.21
2009,12,1,29,3000,10,35
2010,1,1,29,3000,6,83
2010,2,1,29,3000,6,83
2010,3,1,29,3000,6,83
2010,4,1,29,3000,6,83
2010,5,1,29,3200,6,83
2010,6,1,29,3400,6,83
2010,10,1,29,3266.666667,6,83
2010,11,1,29,3214.285714,6,83
2011,1,1,29,4250,2.38,76.5
2011,2,1,29,5578.947368,2.38,76.5
2011,3,1,29,5426.666667,2.38,76.5
2011,4,1,29,5178.571429,2.38,76.5
2011,5,1,29,3966.666667,2.38,76.5
2011,6,1,29,3800,2.38,76.5
2011,8,1,29,3400,2.38,76.5
2011,10,1,29,4000,2.38,76.5
2011,11,1,29,3433.333333,2.38,76.5
2011,12,1,29,3400,2.38,76.5
2012,1,1,29,3660,7.51,129.57
2012,2,1,29,3611.111111,7.51,129.57
2012,3,1,29,3416.666667,7.51,129.57
2012,4,1,29,3362.5,7.51,129.57
2012,5,1,29,3455.555556,7.51,129.57
2012,6,1,29,3500,7.51,129.57
2012,7,1,29,4111.111111,7.51,129.57
2012,8,1,29,4360,7.51,129.57
2012,9,1,29,3500,7.51,129.57
2012,10,1,29,3347.75,7.51,129.57
2012,11,1,29,3746.5,7.51,129.57
2012,12,1,29,3748.5,7.51,129.57
2013,1,1,29,3855.5,14.59,101.43
2013,2,1,29,3782.142857,14.59,101.43
2013,3,1,29,3500,14.59,101.43
2013,4,1,29,3600,14.59,101.43
2013,5,1,29,3772.727273,14.59,101.43
2013,6,1,29,3928.571429,14.59,101.43
2013,7,1,29,4128.571429,14.59,101.43
2013,8,1,29,4000,14.59,101.43
2013,9,1,29,4100,14.59,101.43
2013,10,1,29,3950,14.59,101.43
2013,11,1,29,3908.333333,14.59,101.43
2013,12,1,29,3777.777778,14.59,101.43
2014,1,1,29,4255.555556,11.51,116.96
2014,2,1,29,4353.846154,11.51,116.96
2014,3,1,29,4075,11.51,116.96
2014,4,1,29,4128.571429,11.51,116.96
2014,5,1,29,4620,11.51,116.96
2014,6,1,29,4633.333333,11.51,116.96
2014,7,1,29,4300,11.51,116.96
2014,8,1,29,4500,11.51,116.96
2014,9,1,29,4536.842105,11.51,116.96
2014,10,1,29,4114.285714,11.51,116.96
2014,11,1,29,3700,11.51,116.96
2014,12,1,29,3800,11.51,116.96
2015,1,1,29,3825,14.39,57.72
2015,2,1,29,3795.833333,14.39,57.72
2015,3,1,29,3800,14.39,57.72
2015,4,1,29,3873.333333,14.39,57.72
2015,5,1,29,3864.285714,14.39,57.72
2015,6,1,29,3933.333333,14.39,57.72
2015,7,1,29,3950,14.39,57.72
2015,8,1,29,3968.965517,14.39,57.72
2015,9,1,29,3946.428571,14.39,57.72
2015,10,1,29,3875.448276,14.39,57.72
2015,11,1,29,4052.083333,14.39,57.72
2015,12,1,29,4075,14.39,57.72
2016,1,1,29,4111.904762,22.79,69.07
2016,2,1,29,4110,22.79,69.07
2016,3,1,29,4086.956522,22.79,69.07
2016,4,1,29,4088.235294,22.79,69.07
2016,5,1,29,4100,22.79,69.07
2016,6,1,29,4126.315789,22.79,69.07
2016,7,1,29,4644.444444,22.79,69.07
2016,8,1,29,4512.5,22.79,69.07
2016,9,1,29,4436,22.79,69.07
2016,10,1,29,4480,22.79,69.07
2016,11,1,29,4383.333333,22.79,69.07
2016,12,1,29,4545.238095,22.79,69.07
2017,1,1,29,4592.105263,30.94,58.21
2017,2,1,29,4566.666667,30.94,58.21
2017,3,1,29,4470.37037,30.94,58.21
2017,4,1,29,4513.636364,30.94,58.21
2017,5,1,29,4552.173913,30.94,58.21
2017,6,1,29,4530.434783,30.94,58.21
2017,7,1,29,4487.5,30.94,58.21
2017,8,1,29,4497.619048,30.94,58.21
2017,9,1,29,4492.857143,30.94,58.21
2018,1,1,29,4561.764706,15.8,67.59
2018,2,1,29,4458.333333,15.8,67.59
2018,3,1,29,4268.75,15.8,67.59
2011,3,1,15,5200,2.38,76.5
2012,8,1,15,4300,7.51,129.57
2010,1,1,56,3200,6,83
2010,2,1,56,3100,6,83
2010,4,1,56,3100,6,83
2010,10,1,56,3450,6,83
2010,11,1,56,3600,6,83
2010,12,1,56,3700,6,83
2011,1,1,56,4533.333333,2.38,76.5
2011,2,1,56,5333.333333,2.38,76.5
2011,3,1,56,5375,2.38,76.5
2011,5,1,44,3400,2.38,76.5
2013,3,1,44,3950,14.59,101.43
2009,5,1,57,2900,10,35
2009,6,1,57,2850,10,35
2009,11,1,57,3100,10,35
2010,1,1,57,3000,6,83
2010,2,1,57,3000,6,83
2010,3,1,57,3000,6,83
2010,4,1,57,3050,6,83
2010,9,1,57,3400,6,83
2010,10,1,57,3466.666667,6,83
2010,11,1,57,3350,6,83
2011,1,1,57,3396.153846,2.38,76.5
2011,2,1,57,3837.5,2.38,76.5
2011,3,1,57,3400,2.38,76.5
2011,4,1,57,3300,2.38,76.5
2011,5,1,57,3303.125,2.38,76.5
2011,6,1,57,3250,2.38,76.5
2011,9,1,57,3279,2.38,76.5
2011,10,1,57,3592.580645,2.38,76.5
2011,11,1,57,3645.7,2.38,76.5
2011,12,1,57,3600,2.38,76.5
2012,1,1,57,3627.76,7.51,129.57
2012,2,1,57,3563.384615,7.51,129.57
2012,3,1,57,3545.454545,7.51,129.57
2012,4,1,57,3375,7.51,129.57
2012,5,1,57,3400,7.51,129.57
2012,6,1,57,3375,7.51,129.57
2012,7,1,57,3580,7.51,129.57
2012,8,1,57,3464.285714,7.51,129.57
2012,9,1,57,3636.666667,7.51,129.57
2012,10,1,57,3638.181818,7.51,129.57
2012,11,1,57,3753.75,7.51,129.57
2012,12,1,57,3650,7.51,129.57
2013,1,1,57,3857.777778,14.59,101.43
2013,2,1,57,3901.25,14.59,101.43
2013,3,1,57,3966.818182,14.59,101.43
2013,4,1,57,3915,14.59,101.43
2013,5,1,57,3825,14.59,101.43
2013,6,1,57,3810,14.59,101.43
2013,7,1,57,3921.428571,14.59,101.43
2013,8,1,57,4161.538462,14.59,101.43
2013,9,1,57,4202.941176,14.59,101.43
2013,10,1,57,4330.769231,14.59,101.43
2013,11,1,57,4238.823529,14.59,101.43
2013,12,1,57,4242.105263,14.59,101.43
2014,1,1,57,4645.454545,11.51,116.96
2014,2,1,57,4611.111111,11.51,116.96
2014,3,1,57,4520.588235,11.51,116.96
2014,4,1,57,4319.444444,11.51,116.96
2014,5,1,57,4496.875,11.51,116.96
2014,6,1,57,4375,11.51,116.96
2014,7,1,57,4335.294118,11.51,116.96
2014,8,1,57,4323.846154,11.51,116.96
2014,9,1,57,4275,11.51,116.96
2014,10,1,57,4250,11.51,116.96
2014,11,1,57,4076.5,11.51,116.96
2014,12,1,57,4014.333333,11.51,116.96
2015,1,1,57,4025,14.39,57.72
2015,2,1,57,4025,14.39,57.72
2015,3,1,57,4025,14.39,57.72
2015,4,1,57,4025,14.39,57.72
2015,5,1,57,4232.142857,14.39,57.72
2015,6,1,57,4388.888889,14.39,57.72
2015,7,1,57,4320,14.39,57.72
2015,8,1,57,4342.857143,14.39,57.72
2015,9,1,57,4183.333333,14.39,57.72
2015,10,1,57,4005.555556,14.39,57.72
2015,11,1,57,4000,14.39,57.72
2015,12,1,57,4090.9,14.39,57.72
2016,1,1,57,4225,22.79,69.07
2016,2,1,57,4200,22.79,69.07
2016,3,1,57,4166.666667,22.79,69.07
2016,4,1,57,4283.333333,22.79,69.07
2016,5,1,57,4340,22.79,69.07
2016,6,1,57,4262.5,22.79,69.07
2016,7,1,57,4400,22.79,69.07
2016,8,1,57,4357.142857,22.79,69.07
2016,9,1,57,4378.571429,22.79,69.07
2016,10,1,57,4433.333333,22.79,69.07
2016,11,1,57,4450,22.79,69.07
2016,12,1,57,4500,22.79,69.07
2017,1,1,57,4852.272727,30.94,58.21
2017,2,1,57,5020,30.94,58.21
2017,3,1,57,5227.272727,30.94,58.21
2017,4,1,57,5291.666667,30.94,58.21
2009,11,1,65,3050,10,35
2011,1,1,56,4700,2.38,76.5
2011,2,1,56,4800,2.38,76.5
2011,2,1,71,3900,2.38,76.5
2009,1,1,56,2924,10,35
2009,2,1,56,2930,10,35
2009,3,1,56,2886.153846,10,35
2009,4,1,56,2842,10,35
2009,5,1,56,2870,10,35
2010,1,1,56,3200,6,83
2010,2,1,56,3075,6,83
2010,10,1,56,3500,6,83
2010,11,1,56,3600,6,83
2010,12,1,56,3700,6,83
2011,1,1,56,4379.166667,2.38,76.5
2011,2,1,56,5412.5,2.38,76.5
2011,3,1,56,5620,2.38,76.5
2011,4,1,56,5800,2.38,76.5
2011,10,1,56,3500,2.38,76.5
2011,11,1,56,3600,2.38,76.5
2011,12,1,56,3500,2.38,76.5
2012,10,1,56,3400,7.51,129.57
2012,11,1,56,3450,7.51,129.57
2012,12,1,56,3861,7.51,129.57
2013,2,1,56,3860,14.59,101.43
2013,3,1,56,3900,14.59,101.43
2013,4,1,56,4100,14.59,101.43
2013,10,1,56,3200,14.59,101.43
2013,11,1,56,3500,14.59,101.43
2013,12,1,56,3800,14.59,101.43
2014,1,1,56,4360,11.51,116.96
2014,2,1,56,4440,11.51,116.96
2014,3,1,56,4550,11.51,116.96
2014,4,1,56,4500,11.51,116.96
2014,7,1,56,3925,11.51,116.96
2014,8,1,56,3950,11.51,116.96
2014,9,1,56,3925,11.51,116.96
2014,10,1,56,3975,11.51,116.96
2014,11,1,56,3975,11.51,116.96
2014,12,1,56,4000,11.51,116.96
2016,10,1,46,4900,22.79,69.07
2010,11,1,57,3300,6,83
2014,12,1,57,3959.142857,11.51,116.96
2015,1,1,57,3955.789474,14.39,57.72
2015,2,1,57,3946.25,14.39,57.72
2015,3,1,57,3947.142857,14.39,57.72
2015,4,1,57,3951.25,14.39,57.72
2015,5,1,57,3948.333333,14.39,57.72
2015,6,1,57,3938.75,14.39,57.72
2015,7,1,57,4242.352941,14.39,57.72
2015,8,1,57,4166.666667,14.39,57.72
2015,9,1,57,3775,14.39,57.72
2015,10,1,57,3725,14.39,57.72
2015,11,1,57,3727.5,14.39,57.72
2015,12,1,57,3929.952381,14.39,57.72
2016,1,1,57,4095.454545,22.79,69.07
2016,2,1,57,4130,22.79,69.07
2016,3,1,57,4140,22.79,69.07
2016,4,1,57,4164,22.79,69.07
2016,5,1,57,4420,22.79,69.07
2016,6,1,57,4925,22.79,69.07
2016,7,1,57,5516.666667,22.79,69.07
2016,8,1,57,5550,22.79,69.07
2016,9,1,57,4685.714286,22.79,69.07
2016,10,1,57,4868.75,22.79,69.07
2016,11,1,57,4512.5,22.79,69.07
2016,12,1,57,4628.571429,22.79,69.07
2017,1,1,57,4900,30.94,58.21
2017,2,1,57,5170,30.94,58.21
2017,3,1,57,5018.181818,30.94,58.21
2017,4,1,57,4958.333333,30.94,58.21
2017,5,1,57,5066.666667,30.94,58.21
2017,6,1,57,4962.5,30.94,58.21
2017,7,1,57,4820,30.94,58.21
2017,8,1,57,4693.75,30.94,58.21
2017,9,1,57,4550,30.94,58.21
2018,1,1,57,4700,15.8,67.59
2016,8,1,80,5500,22.79,69.07
2009,3,1,53,2800,10,35
2009,8,1,53,2650,10,35
2009,1,1,56,2940,10,35
2009,2,1,56,2865,10,35
2009,3,1,56,2802.666667,10,35
2009,4,1,56,2717.5,10,35
2009,5,1,56,2575,10,35
2009,6,1,56,2650,10,35
2010,4,1,56,3000,6,83
2010,10,1,65,3100,6,83
2010,11,1,65,3300,6,83
2016,3,1,46,4100,22.79,69.07
2010,11,1,45,3350,6,83
2012,8,1,45,3500,7.51,129.57
2012,12,1,45,3700,7.51,129.57
2014,3,1,45,4200,11.51,116.96
2015,5,1,45,3950,14.39,57.72
2015,6,1,45,3950,14.39,57.72
2010,5,1,29,3200,6,83
2010,11,1,29,3350,6,83
2010,12,1,29,3400,6,83
2011,1,1,29,4278,2.38,76.5
2011,2,1,29,4768.25,2.38,76.5
2011,3,1,29,4360,2.38,76.5
2011,4,1,29,4380,2.38,76.5
2011,5,1,29,4055.555556,2.38,76.5
2011,6,1,29,3745.454545,2.38,76.5
2011,7,1,29,3594.444444,2.38,76.5
2011,8,1,29,3733.333333,2.38,76.5
2011,9,1,29,3633.333333,2.38,76.5
2011,10,1,29,3500,2.38,76.5
2011,11,1,29,3693.75,2.38,76.5
2011,12,1,29,3500,2.38,76.5
2012,1,1,29,3883.333333,7.51,129.57
2012,2,1,29,3680,7.51,129.57
2012,3,1,29,3700,7.51,129.57
2012,4,1,29,3550,7.51,129.57
2012,5,1,29,3685,7.51,129.57
2012,6,1,29,3500,7.51,129.57
2012,7,1,29,3500,7.51,129.57
2012,8,1,29,3533.333333,7.51,129.57
2012,9,1,29,3500,7.51,129.57
2012,10,1,29,3500,7.51,129.57
2012,11,1,29,3500,7.51,129.57
2012,12,1,29,3666.666667,7.51,129.57
2013,1,1,29,3861,14.59,101.43
2013,2,1,29,3861,14.59,101.43
2013,3,1,29,3856.6,14.59,101.43
2013,4,1,29,3787.5,14.59,101.43
2013,5,1,29,3812.5,14.59,101.43
2013,6,1,29,3750,14.59,101.43
2013,7,1,29,3933.333333,14.59,101.43
2013,8,1,29,3850,14.59,101.43
2013,9,1,29,3800,14.59,101.43
2013,10,1,29,3637.5,14.59,101.43
2013,11,1,29,3850,14.59,101.43
2013,12,1,29,3866.666667,14.59,101.43
2014,1,1,29,3950,11.51,116.96
2014,2,1,29,4320,11.51,116.96
2014,3,1,29,4200,11.51,116.96
2014,4,1,29,4150,11.51,116.96
2014,5,1,29,4150,11.51,116.96
2014,6,1,29,4250,11.51,116.96
2014,7,1,29,4250,11.51,116.96
2014,8,1,29,4300,11.51,116.96
2014,9,1,29,4333.333333,11.51,116.96
2014,10,1,29,4200,11.51,116.96
2014,11,1,29,3800,11.51,116.96
2014,12,1,29,3908.8,11.51,116.96
2015,1,1,29,3916.666667,14.39,57.72
2015,2,1,29,3975,14.39,57.72
2015,3,1,29,3950,14.39,57.72
2015,4,1,29,3975,14.39,57.72
2015,5,1,29,3950,14.39,57.72
2015,6,1,29,3975,14.39,57.72
2015,7,1,29,3950,14.39,57.72
2015,8,1,29,3983.333333,14.39,57.72
2015,9,1,29,3975,14.39,57.72
2015,10,1,29,3981.25,14.39,57.72
2015,11,1,29,3992.857143,14.39,57.72
2015,12,1,29,3996.2,14.39,57.72
2016,1,1,29,4000,22.79,69.07
2016,2,1,29,4100,22.79,69.07
2016,3,1,29,4162.5,22.79,69.07
2016,4,1,29,4275,22.79,69.07
2016,5,1,29,4250,22.79,69.07
2016,6,1,29,4525,22.79,69.07
2016,7,1,29,4733.333333,22.79,69.07
2016,8,1,29,4750,22.79,69.07
2016,9,1,29,4800,22.79,69.07
2016,10,1,29,4761.111111,22.79,69.07
2016,11,1,29,4564.285714,22.79,69.07
2016,12,1,29,4608.333333,22.79,69.07
2017,1,1,29,4910,30.94,58.21
2017,2,1,29,5250,30.94,58.21
2017,3,1,29,5400,30.94,58.21
2017,4,1,29,5175,30.94,58.21
2017,5,1,29,5350,30.94,58.21
2017,6,1,29,5380,30.94,58.21
2017,7,1,29,5306.25,30.94,58.21
2017,8,1,29,5200,30.94,58.21
2017,9,1,29,4628.571429,30.94,58.21
2018,1,1,29,4650,15.8,67.59
2018,2,1,29,4600,15.8,67.59
2018,3,1,29,4500,15.8,67.59
2009,1,1,56,2940,10,35
2009,2,1,56,2910,10,35
2009,3,1,56,2850,10,35
2009,4,1,56,2860,10,35
2009,5,1,56,2750,10,35
2009,6,1,56,2750,10,35
2010,2,1,56,3166.666667,6,83
2010,3,1,56,3000,6,83
2010,4,1,56,3000,6,83
2010,5,1,56,2933.333333,6,83
2010,6,1,56,3000,6,83
2010,7,1,56,3000,6,83
2010,8,1,56,3000,6,83
2010,9,1,56,3000,6,83
2011,1,1,56,4376,2.38,76.5
2011,2,1,56,5500,2.38,76.5
2011,3,1,56,5685.714286,2.38,76.5
2011,4,1,56,5528.571429,2.38,76.5
2011,5,1,56,3950,2.38,76.5
2011,6,1,56,3666.666667,2.38,76.5
2011,7,1,56,3366.666667,2.38,76.5
2011,8,1,56,3360,2.38,76.5
2011,9,1,56,3233.333333,2.38,76.5
2011,10,1,56,3100,2.38,76.5
2011,11,1,56,3450,2.38,76.5
2011,12,1,56,3400,2.38,76.5
2012,1,1,56,3528.571429,7.51,129.57
2012,2,1,56,3536.363636,7.51,129.57
2012,3,1,56,3180,7.51,129.57
2012,4,1,56,3166.666667,7.51,129.57
2012,5,1,56,3100,7.51,129.57
2012,6,1,56,3100,7.51,129.57
2012,7,1,56,3350,7.51,129.57
2012,8,1,56,3533.333333,7.51,129.57
2012,9,1,56,3500,7.51,129.57
2012,10,1,56,3200,7.51,129.57
2012,11,1,56,3250,7.51,129.57
2012,12,1,56,3300,7.51,129.57
2013,2,1,56,3300,14.59,101.43
2013,3,1,56,3400,14.59,101.43
2013,4,1,56,3433.333333,14.59,101.43
2013,5,1,56,3650,14.59,101.43
2013,6,1,56,3700,14.59,101.43
2013,8,1,56,3900,14.59,101.43
2013,10,1,56,3900,14.59,101.43
2013,11,1,56,3850,14.59,101.43
2013,12,1,56,3800,14.59,101.43
2014,1,1,56,3950,11.51,116.96
2011,1,1,86,4900,2.38,76.5
2013,5,1,65,3700,14.59,101.43
2013,7,1,65,3800,14.59,101.43
2011,1,1,27,4900,2.38,76.5
2010,2,1,57,3000,6,83
2010,11,1,57,3350,6,83
2013,6,1,57,3600,14.59,101.43
2013,7,1,57,3850,14.59,101.43
2013,8,1,57,3666.666667,14.59,101.43
2013,9,1,57,3866.666667,14.59,101.43
2013,10,1,57,3920,14.59,101.43
2013,12,1,57,4025,14.59,101.43
2014,1,1,57,4215,11.51,116.96
2014,2,1,57,4562.5,11.51,116.96
2014,3,1,57,4385.714286,11.51,116.96
2014,4,1,57,4220,11.51,116.96
2014,5,1,57,4150,11.51,116.96
2014,6,1,57,3800,11.51,116.96
2014,7,1,57,3766.666667,11.51,116.96
2014,8,1,57,3766.666667,11.51,116.96
2014,9,1,57,3740,11.51,116.96
2014,10,1,57,3660,11.51,116.96
2014,11,1,57,3700,11.51,116.96
2014,12,1,57,3780,11.51,116.96
2015,1,1,57,3700,14.39,57.72
2015,2,1,57,3984.714286,14.39,57.72
2015,3,1,57,3922.125,14.39,57.72
2015,4,1,57,3820,14.39,57.72
2015,5,1,57,3675,14.39,57.72
2015,6,1,57,3700,14.39,57.72
2015,7,1,57,3650,14.39,57.72
2015,8,1,57,3785.714286,14.39,57.72
2015,9,1,57,3883.333333,14.39,57.72
2015,10,1,57,3543.333333,14.39,57.72
2015,11,1,57,3536.956522,14.39,57.72
2015,12,1,57,3720.833333,14.39,57.72
2016,1,1,57,3925,22.79,69.07
2016,2,1,57,3925,22.79,69.07
2016,3,1,57,3950,22.79,69.07
2016,4,1,57,4025,22.79,69.07
2016,5,1,57,3998.333333,22.79,69.07
2016,6,1,57,4050,22.79,69.07
2016,7,1,57,4100,22.79,69.07
2016,8,1,57,4225,22.79,69.07
2016,9,1,57,4390,22.79,69.07
2016,10,1,57,4412.5,22.79,69.07
2016,11,1,57,4450,22.79,69.07
2016,12,1,57,4478.571429,22.79,69.07
2017,1,1,57,4660,30.94,58.21
2017,2,1,57,4883.333333,30.94,58.21
2017,3,1,57,4983.333333,30.94,58.21
2017,4,1,57,5000,30.94,58.21
2017,5,1,57,5050,30.94,58.21
2017,6,1,57,5100,30.94,58.21
2017,7,1,57,5000,30.94,58.21
2017,8,1,57,4900,30.94,58.21
2017,9,1,57,4900,30.94,58.21
2015,8,1,56,3600,14.39,57.72
2016,9,1,56,4350,22.79,69.07
2016,10,1,56,4241.666667,22.79,69.07
2016,11,1,56,4050,22.79,69.07
2016,12,1,56,4175,22.79,69.07
2017,1,1,56,4116.666667,30.94,58.21
2017,2,1,56,4522.222222,30.94,58.21
2017,3,1,56,4425,30.94,58.21
2017,4,1,56,4500,30.94,58.21
2017,6,1,56,4400,30.94,58.21
2017,7,1,56,4800,30.94,58.21
2017,8,1,56,4300,30.94,58.21
2017,9,1,56,3875,30.94,58.21
2018,1,1,56,3455,15.8,67.59
2018,2,1,56,3264.285714,15.8,67.59
2018,3,1,56,3275,15.8,67.59
2015,7,1,44,4000,14.39,57.72
2015,12,1,44,4000,14.39,57.72
2014,6,1,57,3822.5,11.51,116.96
2014,7,1,57,3816.25,11.51,116.96
2015,2,1,57,4000,14.39,57.72
2015,3,1,57,4000,14.39,57.72
2015,4,1,57,4000,14.39,57.72
2015,5,1,57,4000,14.39,57.72
2015,6,1,57,4000,14.39,57.72
2015,7,1,57,4000,14.39,57.72
2015,8,1,57,4000,14.39,57.72
2015,9,1,57,4000,14.39,57.72
2015,10,1,57,4000,14.39,57.72
2015,11,1,57,3900,14.39,57.72
2015,12,1,57,4000,14.39,57.72
2016,1,1,57,4000,22.79,69.07
2016,2,1,57,4000,22.79,69.07
2016,3,1,57,4000,22.79,69.07
2016,4,1,57,4000,22.79,69.07
2016,5,1,57,4000,22.79,69.07
2012,9,1,53,3950,7.51,129.57
2012,3,1,54,3660,7.51,129.57
2012,1,1,56,3892.352941,7.51,129.57
2012,2,1,56,3635.384615,7.51,129.57
2012,3,1,56,3525.384615,7.51,129.57
2012,4,1,56,3370.2,7.51,129.57
2012,5,1,56,3611.666667,7.51,129.57
2012,6,1,56,3803.5,7.51,129.57
2012,7,1,56,4460.238095,7.51,129.57
2012,8,1,56,4339.166667,7.51,129.57
2012,9,1,56,3904.411765,7.51,129.57
2012,10,1,56,3521.923077,7.51,129.57
2012,11,1,56,3900,7.51,129.57
2012,12,1,56,3772.222222,7.51,129.57
2012,1,1,56,3447.5,7.51,129.57
2012,4,1,56,3510.434783,7.51,129.57
2012,5,1,56,3497.307692,7.51,129.57
2012,6,1,56,3493.157895,7.51,129.57
2012,11,1,56,3774,7.51,129.57
2012,12,1,56,3871.333333,7.51,129.57
2012,6,1,86,3400,7.51,129.57
