Production_Year,Month,States_In_Number,Variety_Rank,Modal Price
2021,3,5,57,6240.0
2021,3,5,57,5900.0
2021,3,5,57,6095.0
2021,3,5,57,6155.0
2021,3,5,57,5820.0
2021,3,5,57,5720.0
2021,3,5,57,5830.0
2021,3,5,57,5720.0
2021,4,5,57,5780.0
2021,4,5,57,5990.0
2021,4,5,57,5835.0
2021,4,5,57,5835.0
2021,6,5,57,6450.0
2021,6,5,57,6769.5
2021,6,5,57,6769.5
2021,1,5,57,4755.0
2021,1,5,57,5090.0
2021,1,5,64,5250.0
2021,1,5,64,5250.0
2021,1,5,64,5250.0
2021,1,5,64,5000.0
2021,1,5,64,5000.0
2021,1,5,64,5250.0
2021,1,5,64,5250.0
2021,1,5,64,5250.0
2021,1,5,64,5000.0
2021,1,5,64,5250.0
2021,1,5,64,5250.0
2021,1,5,64,5375.0
2021,1,5,64,5250.0
2021,1,5,64,5250.0
2021,2,5,64,5250.0
2021,2,5,64,5250.0
2021,2,5,64,5250.0
2021,2,5,64,5500.0
2021,2,5,64,5500.0
2021,2,5,64,5250.0
2021,2,5,64,5375.0
2021,2,5,64,5500.0
2021,2,5,64,5250.0
2021,2,5,64,5750.0
2021,2,5,64,5250.0
2021,2,5,64,5750.0
2021,2,5,64,5500.0
2021,2,5,64,5500.0
2021,2,5,64,5500.0
2021,2,5,64,5500.0
2021,2,5,64,5750.0
2021,2,5,64,5500.0
2021,2,5,64,5250.0
2021,3,5,64,5415.0
2021,3,5,64,5500.0
2021,3,5,64,5500.0
2021,3,5,64,5500.0
2021,3,5,64,5325.0
2021,3,5,64,5250.0
2021,3,5,64,5750.0
2021,3,5,64,6000.0
2021,3,5,64,5750.0
2021,3,5,64,5765.0
2021,3,5,64,5500.0
2021,3,5,64,6220.0
2021,3,5,64,5460.0
2021,3,5,64,5680.0
2021,3,5,64,5440.0
2021,3,5,64,5375.0
2021,3,5,64,4950.0
2021,3,5,64,4990.0
2021,4,5,64,5335.0
2021,4,5,64,5330.0
2021,4,5,64,5750.0
2021,4,5,64,5760.0
2021,4,5,64,5750.0
2021,4,5,64,5710.0
2021,4,5,64,5760.0
2021,4,5,64,5725.0
2021,4,5,64,5530.0
2021,4,5,64,5485.0
2021,1,5,18,5100.0
2021,1,5,18,4825.0
2021,1,5,18,5175.0
2021,1,5,18,5150.0
2021,1,5,18,5150.0
2021,1,5,18,5225.0
2021,1,5,18,5200.0
2021,1,5,18,5220.0
2021,1,5,18,5000.0
2021,1,5,18,5150.0
2021,1,5,18,5050.0
2021,1,5,18,5075.0
2021,1,5,18,5125.0
2021,1,5,18,5100.0
2021,1,5,18,5100.0
2021,1,5,18,5140.0
2021,1,5,18,5800.0
2021,1,5,18,5300.0
2021,1,5,18,5225.0
2021,2,5,18,5000.0
2021,2,5,18,5100.0
2021,2,5,18,5000.0
2021,2,5,18,5000.0
2021,2,5,18,5075.0
2021,2,5,18,5200.0
2021,2,5,18,5150.0
2021,2,5,18,5500.0
2021,2,5,18,5450.0
2021,2,5,18,5500.0
2021,2,5,18,5400.0
2021,2,5,18,5400.0
2021,3,5,18,5400.0
2021,3,5,18,5500.0
2021,3,5,18,5575.0
2021,3,5,18,5425.0
2021,3,5,18,5500.0
2021,3,5,18,5475.0
2021,3,5,18,5450.0
2021,3,5,18,5575.0
2021,3,5,18,5500.0
2021,3,5,18,5550.0
2021,3,5,18,5625.0
2021,3,5,18,5575.0
2021,4,5,18,5625.0
2021,4,5,18,5675.0
2021,4,5,18,5525.0
2021,4,5,18,5625.0
2021,4,5,18,5500.0
2021,4,5,18,5600.0
2021,4,5,18,5500.0
2021,1,5,64,5190.0
2021,1,5,64,5340.0
2021,1,5,64,5110.0
2021,1,5,64,5195.0
2021,1,5,64,4860.0
2021,1,5,64,5330.0
2021,1,5,64,5410.0
2021,1,5,64,5410.0
2021,1,5,64,5495.0
2021,1,5,64,5470.0
2021,1,5,64,5495.0
2021,1,5,64,5490.0
2021,1,5,64,5460.0
2021,1,5,64,5430.0
2021,1,5,64,5430.0
2021,1,5,64,5480.0
2021,1,5,64,5470.0
2021,1,5,64,5560.0
2021,1,5,64,5565.0
2021,1,5,64,5425.0
2021,1,5,64,5550.0
2021,1,5,64,5375.0
2021,1,5,64,5390.0
2021,1,5,64,5535.0
2021,1,5,64,5580.0
2021,1,5,64,5530.0
2021,1,5,64,5550.0
2021,1,5,64,5400.0
2021,2,5,64,5435.0
2021,2,5,64,5405.0
2021,2,5,64,5490.0
2021,2,5,64,5400.0
2021,2,5,64,5525.0
2021,2,5,64,5675.0
2021,2,5,64,5650.0
2021,2,5,64,5730.0
2021,2,5,64,5765.0
2021,2,5,64,5655.0
2021,2,5,64,5770.0
2021,2,5,64,5845.0
2021,2,5,64,5905.0
2021,2,5,64,5885.0
2021,2,5,64,5835.0
2021,2,5,64,5865.0
2021,2,5,64,5785.0
2021,2,5,64,5920.0
2021,2,5,64,5960.0
2021,2,5,64,5950.0
2021,2,5,64,5780.0
2021,2,5,64,5855.0
2021,3,5,64,5895.0
2021,3,5,64,5910.0
2021,3,5,64,5805.0
2021,3,5,64,5875.0
2021,3,5,64,5980.0
2021,3,5,64,6255.0
2021,3,5,64,6140.0
2021,3,5,64,6015.0
2021,3,5,64,6095.0
2021,3,5,64,6130.0
2021,3,5,64,6280.0
2021,3,5,64,6380.0
2021,3,5,64,6230.0
2021,3,5,64,6275.0
2021,3,5,64,6245.0
2021,3,5,64,6170.0
2021,4,5,64,6065.0
2021,4,5,64,6350.0
2021,4,5,64,6315.0
2021,4,5,64,6475.0
2021,4,5,64,6355.0
2021,4,5,64,6345.0
2021,4,5,64,6240.0
2021,4,5,64,6205.0
2021,4,5,64,6175.0
2021,4,5,64,6180.0
2021,5,5,64,5975.0
2021,5,5,64,6065.0
2021,5,5,64,6205.0
2021,5,5,64,6220.0
2021,5,5,64,6465.0
2021,5,5,64,6769.5
2021,5,5,64,6650.0
2021,6,5,64,6705.0
2021,6,5,64,6769.5
2021,6,5,64,6769.5
2021,6,5,64,6769.5
2021,1,5,73,5000.0
2021,1,5,73,4850.0
2021,1,5,73,4850.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5150.0
2021,1,5,73,5250.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5100.0
2021,1,5,73,5000.0
2021,1,5,73,5150.0
2021,1,5,73,5150.0
2021,1,5,73,5150.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,1,5,73,5000.0
2021,2,5,73,5000.0
2021,2,5,73,5000.0
2021,2,5,73,5000.0
2021,2,5,73,5000.0
2021,2,5,73,5000.0
2021,2,5,73,5250.0
2021,2,5,73,5250.0
2021,2,5,73,5250.0
2021,2,5,73,5000.0
2021,2,5,73,5150.0
2021,2,5,73,5250.0
2021,3,5,73,5150.0
2021,3,5,73,5000.0
2021,3,5,73,5150.0
2021,3,5,73,5500.0
2021,3,5,73,5500.0
2021,3,5,73,5500.0
2021,3,5,73,5150.0
2021,3,5,73,5000.0
2021,3,5,73,5500.0
2021,3,5,73,5500.0
2021,3,5,73,5250.0
2021,3,5,73,5500.0
2021,3,5,73,5000.0
2021,4,5,73,5250.0
2021,5,5,73,5100.0
2021,5,5,73,5150.0
2021,1,5,57,5400.0
2021,1,5,57,5365.0
2021,1,5,57,5455.0
2021,1,5,57,5515.0
2021,1,5,57,5435.0
2021,1,5,57,5440.0
2021,1,5,57,5400.0
2021,1,5,57,5370.0
2021,1,5,57,5500.0
2021,1,5,57,5310.0
2021,1,5,57,5540.0
2021,1,5,57,5495.0
2021,1,5,57,5425.0
2021,1,5,57,5500.0
2021,1,5,57,5400.0
2021,1,5,57,5290.0
2021,1,5,57,5490.0
2021,1,5,57,5440.0
2021,1,5,57,5745.0
2021,1,5,57,5430.0
2021,1,5,57,5470.0
2021,1,5,57,5365.0
2021,2,5,57,5445.0
2021,2,5,57,5360.0
2021,2,5,57,5230.0
2021,2,5,57,5315.0
2021,2,5,57,5425.0
2021,2,5,57,5450.0
2021,2,5,57,5415.0
2021,2,5,57,5450.0
2021,2,5,57,5435.0
2021,2,5,57,5440.0
2021,2,5,57,5435.0
2021,2,5,57,5500.0
2021,2,5,57,5505.0
2021,2,5,57,5460.0
2021,2,5,57,5590.0
2021,2,5,57,5590.0
2021,2,5,57,5575.0
2021,2,5,57,5320.0
2021,2,5,57,5555.0
2021,2,5,57,5575.0
2021,2,5,57,5740.0
2021,2,5,57,5640.0
2021,2,5,57,5515.0
2021,2,5,57,5435.0
2021,3,5,57,5225.0
2021,3,5,57,5605.0
2021,3,5,57,5535.0
2021,3,5,57,5550.0
2021,3,5,57,5475.0
2021,3,5,57,5670.0
2021,3,5,57,5270.0
2021,3,5,57,5535.0
2021,3,5,57,5395.0
2021,3,5,57,5505.0
2021,3,5,57,5640.0
2021,3,5,57,5580.0
2021,3,5,57,5780.0
2021,4,5,57,5045.0
2021,4,5,57,5245.0
2021,4,5,57,5775.0
2021,4,5,57,5540.0
2021,4,5,57,5445.0
2021,4,5,57,5585.0
2021,4,5,57,5640.0
2021,5,5,57,5270.0
2021,5,5,57,5275.0
2021,5,5,57,6200.0
2021,6,5,57,5955.0
2021,6,5,57,5965.0
2021,6,5,57,6215.0
2021,6,5,57,6375.0
2021,6,5,57,5810.0
2021,1,5,57,5253.0
2021,1,5,57,5603.0
2021,1,5,57,5625.0
2021,1,5,57,5455.0
2021,1,5,57,5600.0
2021,1,5,57,5703.0
2021,1,5,57,5575.0
2021,1,5,57,5128.0
2021,1,5,57,5625.0
2021,1,5,57,5600.0
2021,1,5,57,5700.0
2021,1,5,57,5705.0
2021,1,5,57,5675.0
2021,1,5,57,5713.0
2021,1,5,57,5713.0
2021,1,5,57,5405.0
2021,1,5,57,5628.0
2021,1,5,57,5700.0
2021,2,5,57,5718.0
2021,2,5,57,5680.0
2021,2,5,57,5250.0
2021,2,5,57,5680.0
2021,2,5,57,5705.0
2021,2,5,57,5675.0
2021,2,5,57,5680.0
2021,2,5,57,5695.0
2021,2,5,57,5278.0
2021,2,5,57,5768.0
2021,3,5,57,5753.0
2021,3,5,57,5775.0
2021,3,5,57,5820.0
2021,3,5,57,5755.0
2021,3,5,57,5688.0
2021,3,5,57,5753.0
2021,3,5,57,5958.0
2021,3,5,57,5708.0
2021,3,5,57,5698.0
2021,3,5,57,5610.0
2021,4,5,57,5435.0
2021,4,5,57,5658.0
2021,4,5,57,5570.0
2021,4,5,57,5570.0
2021,4,5,57,5635.0
2021,4,5,57,5768.0
2021,5,5,57,5438.0
2021,5,5,57,5188.0
2021,5,5,57,5628.0
2021,5,5,57,5200.0
2021,5,5,57,6413.0
2021,6,5,57,5963.0
2021,6,5,57,6050.0
2021,1,5,57,5255.0
2021,1,5,57,5350.0
2021,1,5,57,5500.0
2021,1,5,57,5300.0
2021,1,5,57,5450.0
2021,1,5,57,5450.0
2021,1,5,57,5500.0
2021,1,5,57,5495.0
2021,1,5,57,5500.0
2021,1,5,57,5500.0
2021,1,5,57,5497.0
2021,1,5,57,5500.0
2021,1,5,57,5500.0
2021,1,5,57,5500.0
2021,1,5,57,5532.0
2021,1,5,57,5527.0
2021,1,5,57,5512.0
2021,1,5,57,5500.0
2021,1,5,57,5490.0
2021,2,5,57,5545.0
2021,2,5,57,5500.0
2021,2,5,57,5587.0
2021,2,5,57,5667.0
2021,2,5,57,5650.0
2021,2,5,57,5630.0
2021,2,5,57,5667.0
2021,2,5,57,5632.0
2021,2,5,57,5575.0
2021,2,5,57,5525.0
2021,2,5,57,5652.0
2021,2,5,57,5650.0
2021,2,5,57,5672.5
2021,2,5,57,5500.0
2021,2,5,57,5630.0
2021,2,5,57,5678.0
2021,2,5,57,5695.0
2021,2,5,57,5612.0
2021,3,5,57,5607.0
2021,3,5,57,5615.0
2021,3,5,57,5615.0
2021,3,5,57,5650.0
2021,3,5,57,5650.0
2021,3,5,57,5635.0
2021,3,5,57,5695.0
2021,3,5,57,5700.0
2021,3,5,57,5672.0
2021,3,5,57,5625.0
2021,1,5,57,5350.0
2021,1,5,57,5395.0
2021,1,5,57,5400.0
2021,1,5,57,5440.0
2021,1,5,57,5400.0
2021,1,5,57,5500.0
2021,1,5,57,5435.0
2021,1,5,57,5425.0
2021,1,5,57,5465.0
2021,2,5,57,5475.0
2021,2,5,57,5200.0
2021,2,5,57,5500.0
2021,2,5,57,5510.0
2021,2,5,57,5565.0
2021,2,5,57,5500.0
2021,2,5,57,5560.0
2021,2,5,57,5590.0
2021,2,5,57,5625.0
2021,2,5,57,5650.0
2021,2,5,57,5650.0
2021,2,5,57,5675.0
2021,2,5,57,5655.0
2021,3,5,57,5650.0
2021,3,5,57,5675.0
2021,3,5,57,5650.0
2021,3,5,57,5625.0
2021,3,5,57,5650.0
2021,3,5,57,5625.0
2021,3,5,57,5625.0
2021,3,5,57,6150.0
2021,3,5,57,5950.0
2021,4,5,57,5700.0
2021,4,5,57,5980.0
2021,4,5,57,6200.0
2021,4,5,57,6150.0
2021,5,5,57,6150.0
2021,5,5,57,5875.0
2021,5,5,57,6255.0
2021,6,5,57,6750.0
2021,1,5,56,5300.0
2021,1,5,56,5250.0
2021,1,5,56,5400.0
2021,1,5,56,5520.0
2021,1,5,56,5250.0
2021,1,5,56,5400.0
2021,1,5,56,5400.0
2021,1,5,56,5500.0
2021,1,5,56,5400.0
2021,2,5,56,5400.0
2021,2,5,56,5125.0
2021,2,5,56,5250.0
2021,2,5,56,5300.0
2021,2,5,56,5000.0
2021,2,5,56,5375.0
2021,2,5,56,5250.0
2021,1,5,49,5710.0
2021,1,5,49,5855.0
2021,1,5,49,5800.0
2021,1,5,49,5925.0
2021,1,5,49,5810.0
2021,1,5,49,5875.0
2021,1,5,49,5875.0
2021,1,5,49,5675.0
2021,1,5,49,5715.0
2021,1,5,49,5820.0
2021,1,5,49,5925.0
2021,1,5,49,5825.0
2021,1,5,49,5760.0
2021,1,5,49,5725.0
2021,1,5,49,5705.0
2021,1,5,49,5790.0
2021,1,5,49,5715.0
2021,1,5,49,5650.0
2021,1,5,49,5685.0
2021,1,5,49,5450.0
2021,1,5,49,5930.0
2021,1,5,49,5885.0
2021,1,5,49,5925.0
2021,1,5,49,5705.0
2021,1,5,49,5760.0
2021,1,5,49,5755.0
2021,2,5,49,5875.0
2021,2,5,49,5710.0
2021,2,5,49,5750.0
2021,2,5,49,5725.0
2021,2,5,49,5925.0
2021,2,5,49,5615.0
2021,2,5,49,5700.0
2021,2,5,49,5500.0
2021,2,5,49,5750.0
2021,2,5,49,5925.0
2021,2,5,49,5870.0
2021,2,5,49,5500.0
2021,2,5,49,5900.0
2021,2,5,49,5460.0
2021,2,5,49,5965.0
2021,2,5,49,5850.0
2021,2,5,49,6250.0
2021,2,5,49,6250.0
2021,2,5,49,6260.0
2021,2,5,49,6250.0
2021,2,5,49,6275.0
2021,2,5,49,5750.0
2021,3,5,49,5895.0
2021,3,5,49,5855.0
2021,3,5,49,5925.0
2021,3,5,49,5865.0
2021,3,5,49,5850.0
2021,3,5,49,6070.0
2021,3,5,49,5875.0
2021,3,5,49,6325.0
2021,3,5,49,5925.0
2021,3,5,49,5625.0
2021,3,5,49,5875.0
2021,3,5,49,5930.0
2021,3,5,49,6000.0
2021,3,5,49,6255.0
2021,3,5,49,6375.0
2021,3,5,49,6425.0
2021,3,5,49,6430.0
2021,3,5,49,6415.0
2021,3,5,49,6450.0
2021,3,5,49,6000.0
2021,3,5,49,6250.0
2021,3,5,49,6125.0
2021,4,5,49,5500.0
2021,4,5,49,6325.0
2021,4,5,49,6405.0
2021,4,5,49,6690.0
2021,4,5,49,6250.0
2021,4,5,49,6725.0
2021,1,5,64,5400.0
2021,1,5,64,5460.0
2021,1,5,64,5400.0
2021,1,5,64,5500.0
2021,1,5,64,5400.0
2021,1,5,64,5500.0
2021,1,5,64,5500.0
2021,1,5,64,5450.0
2021,1,5,64,5500.0
2021,1,5,64,5500.0
2021,2,5,64,5600.0
2021,2,5,64,5600.0
2021,2,5,64,5700.0
2021,2,5,64,5700.0
2021,2,5,64,5700.0
2021,1,5,57,5125.0
2021,1,5,57,5000.0
2021,1,5,57,5000.0
2021,1,5,57,5000.0
2021,1,5,57,5000.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,5125.0
2021,1,5,57,4712.0
2021,1,5,57,4712.0
2021,1,5,57,4712.0
2021,2,5,57,4625.0
2021,2,5,57,4625.0
2021,2,5,57,4625.0
2021,2,5,57,4625.0
2021,2,5,57,4625.0
2021,2,5,57,4875.0
2021,2,5,57,4875.0
2021,2,5,57,4875.0
2021,2,5,57,4875.0
2021,2,5,57,4750.0
2021,2,5,57,4625.0
2021,2,5,57,4625.0
2021,1,5,57,5132.0
2021,1,5,57,5280.0
2021,1,5,57,5310.0
2021,1,5,57,5327.0
2021,1,5,57,5302.0
2021,1,5,57,5272.0
2021,1,5,57,5277.0
2021,1,5,57,5212.0
2021,1,5,57,5165.0
2021,1,5,57,5302.0
2021,1,5,57,5452.0
2021,1,5,57,5400.0
2021,1,5,57,5635.0
2021,1,5,57,5625.0
2021,1,5,57,5450.0
2021,1,5,57,5625.0
2021,1,5,57,5497.0
2021,1,5,57,5377.0
2021,2,5,57,5295.0
2021,2,5,57,5450.0
2021,2,5,57,5325.0
2021,2,5,57,5422.0
2021,2,5,57,5412.0
2021,2,5,57,5420.0
2021,2,5,57,5450.0
2021,2,5,57,5505.0
2021,2,5,57,5277.0
2021,2,5,57,5370.0
2021,2,5,57,5425.0
2021,2,5,57,5350.0
2021,2,5,57,5450.0
2021,2,5,57,5625.0
2021,2,5,57,5312.0
2021,2,5,57,5735.0
2021,2,5,57,5740.0
2021,2,5,57,5627.0
2021,3,5,57,5547.0
2021,3,5,57,5705.0
2021,3,5,57,5830.0
2021,3,5,57,5750.0
2021,3,5,57,5027.0
2021,1,5,57,5530.0
2021,1,5,57,5575.0
2021,1,5,57,5655.0
2021,1,5,57,5605.0
2021,1,5,57,5805.0
2021,1,5,57,5775.0
2021,1,5,57,5600.0
2021,1,5,57,5505.0
2021,1,5,57,5505.0
2021,1,5,57,5510.0
2021,1,5,57,5450.0
2021,1,5,57,5425.0
2021,1,5,57,5400.0
2021,1,5,57,5425.0
2021,1,5,57,5405.0
2021,1,5,57,5420.0
2021,1,5,57,5410.0
2021,1,5,57,5405.0
2021,1,5,57,5400.0
2021,1,5,57,5375.0
2021,2,5,57,5375.0
2021,2,5,57,5450.0
2021,2,5,57,5440.0
2021,2,5,57,5405.0
2021,2,5,57,5410.0
2021,2,5,57,5425.0
2021,2,5,57,5775.0
2021,2,5,57,5800.0
2021,3,5,57,5805.0
2021,3,5,57,4925.0
2021,3,5,57,5875.0
2021,3,5,57,5905.0
2021,3,5,57,5855.0
2021,3,5,57,5900.0
2021,3,5,57,5855.0
2021,3,5,57,5905.0
2021,1,5,57,5500.0
2021,1,5,57,5725.0
2021,1,5,57,5775.0
2021,1,5,57,5700.0
2021,1,5,57,5650.0
2021,1,5,57,5850.0
2021,1,5,57,5750.0
2021,1,5,57,5800.0
2021,1,5,57,5850.0
2021,1,5,57,5575.0
2021,1,5,57,5700.0
2021,1,5,57,5525.0
2021,1,5,57,5675.0
2021,2,5,57,5800.0
2021,2,5,57,6000.0
2021,2,5,57,6100.0
2021,2,5,57,6150.0
2021,3,5,57,6250.0
2021,3,5,57,6150.0
2021,3,5,57,6275.0
2021,3,5,57,6190.0
2021,3,5,57,6200.0
2021,1,5,57,5100.0
2021,1,5,57,4877.0
2021,1,5,57,5532.0
2021,1,5,57,5305.0
2021,1,5,57,5400.0
2021,1,5,57,5367.0
2021,1,5,57,5437.0
2021,1,5,57,5455.0
2021,1,5,57,5380.0
2021,1,5,57,5280.0
2021,2,5,57,5660.0
2021,2,5,57,5607.0
2021,2,5,57,5617.0
2021,2,5,57,5580.0
2021,2,5,57,5705.0
2021,2,5,57,5655.0
2021,2,5,57,5667.0
2021,2,5,57,5642.0
2021,2,5,57,5747.0
2021,2,5,57,5800.0
2021,2,5,57,5755.0
2021,2,5,57,5890.0
2021,2,5,57,5932.0
2021,2,5,57,5885.0
2021,2,5,57,5907.0
2021,2,5,57,5902.0
2021,2,5,57,5862.0
2021,3,5,57,5737.0
2021,3,5,57,5827.0
2021,3,5,57,5887.0
2021,3,5,57,5505.0
2021,3,5,57,5480.0
2021,3,5,57,5487.0
2021,3,5,57,5522.0
2021,3,5,57,5500.0
2021,3,5,57,5467.0
2021,3,5,57,5502.0
2021,3,5,57,5512.0
2021,3,5,57,5597.0
2021,3,5,57,5637.0
2021,3,5,57,5645.0
2021,3,5,57,5627.0
2021,3,5,57,5597.0
2021,3,5,57,5607.0
2021,3,5,57,5037.0
2021,3,5,57,5027.0
2021,3,5,57,4462.0
2021,4,5,57,4925.0
2021,4,5,57,4855.0
2021,4,5,57,4935.0
2021,4,5,57,5050.0
2021,4,5,57,5462.0
2021,4,5,57,5450.0
2021,4,5,57,5237.0
2021,4,5,57,5500.0
2021,4,5,57,5372.0
2021,4,5,57,5995.0
2021,4,5,57,5555.0
2021,5,5,57,5375.0
2021,6,5,57,5157.0
2021,6,5,57,5327.0
2021,6,5,57,5532.0
2021,6,5,57,5587.0
2021,6,5,57,6587.0
2021,1,5,57,5200.0
2021,1,5,57,5250.0
2021,1,5,57,5300.0
2021,1,5,57,5350.0
2021,1,5,57,5400.0
2021,1,5,57,5500.0
2021,1,5,57,5350.0
2021,1,5,57,5250.0
2021,1,5,57,5000.0
2021,1,5,57,5150.0
2021,1,5,57,5250.0
2021,1,5,57,5400.0
2021,1,5,57,5400.0
2021,1,5,57,5350.0
2021,1,5,57,5250.0
2021,1,5,57,5200.0
2021,1,5,57,5300.0
2021,1,5,57,5350.0
2021,1,5,57,5500.0
2021,1,5,57,5250.0
2021,1,5,57,5300.0
2021,1,5,57,5200.0
2021,1,5,57,5300.0
2021,1,5,57,5300.0
2021,2,5,57,5250.0
2021,2,5,57,5200.0
2021,2,5,57,5100.0
2021,2,5,57,5250.0
2021,2,5,57,5200.0
2021,2,5,57,5150.0
2021,2,5,57,5000.0
2021,2,5,57,5500.0
2021,2,5,57,5250.0
2021,2,5,57,5500.0
2021,2,5,57,5650.0
2021,2,5,57,5750.0
2021,2,5,57,5750.0
2021,2,5,57,5750.0
2021,2,5,57,5750.0
2021,2,5,57,5750.0
2021,2,5,57,5800.0
2021,2,5,57,5800.0
2021,2,5,57,5900.0
2021,2,5,57,5900.0
2021,2,5,57,5850.0
2021,2,5,57,5750.0
2021,2,5,57,5650.0
2021,3,5,57,6000.0
2021,3,5,57,5900.0
2021,3,5,57,6000.0
2021,3,5,57,5700.0
2021,3,5,57,5750.0
2021,3,5,57,5850.0
2021,3,5,57,5800.0
2021,3,5,57,5900.0
2021,3,5,57,5900.0
2021,3,5,57,6000.0
2021,3,5,57,6150.0
2021,3,5,57,6200.0
2021,3,5,57,6250.0
2021,3,5,57,5900.0
2021,3,5,57,5900.0
2021,3,5,57,5750.0
2021,4,5,57,5900.0
2021,5,5,57,6250.0
2021,6,5,57,6750.0
2021,1,5,56,5400.0
2021,1,5,56,5200.0
2021,1,5,56,5300.0
2021,1,5,56,5225.0
2021,1,5,56,5300.0
2021,1,5,56,5375.0
2021,1,5,56,5275.0
2021,1,5,56,5325.0
2021,1,5,56,5250.0
2021,1,5,56,5275.0
2021,1,5,56,5275.0
2021,2,5,56,5225.0
2021,2,5,56,5225.0
2021,2,5,56,5270.0
2021,2,5,56,5225.0
2021,2,5,56,5225.0
2021,2,5,56,5250.0
2021,2,5,56,5220.0
2021,2,5,56,5220.0
2021,2,5,56,5225.0
2021,2,5,56,5225.0
2021,2,5,56,5275.0
2021,2,5,56,5425.0
2021,2,5,56,5275.0
2021,2,5,56,5300.0
2021,2,5,56,5280.0
2021,2,5,56,5275.0
2021,2,5,56,5280.0
2021,2,5,56,5275.0
2021,2,5,56,5280.0
2021,2,5,56,5280.0
2021,3,5,56,5400.0
2021,3,5,56,5280.0
2021,3,5,56,5320.0
2021,3,5,56,5270.0
2021,3,5,56,5280.0
2021,3,5,56,5250.0
2021,3,5,56,5280.0
2021,3,5,56,5250.0
2021,3,5,56,5280.0
2021,3,5,56,5300.0
2021,3,5,56,5320.0
2021,3,5,56,5320.0
2021,1,5,57,5355.0
2021,1,5,57,5285.0
2021,1,5,57,5485.0
2021,1,5,57,5565.0
2021,1,5,57,5605.0
2021,1,5,57,5580.0
2021,1,5,57,5565.0
2021,1,5,57,5500.0
2021,1,5,57,5515.0
2021,1,5,57,5570.0
2021,1,5,57,5505.0
2021,1,5,57,5415.0
2021,1,5,57,5525.0
2021,1,5,57,5565.0
2021,1,5,57,5590.0
2021,1,5,57,5525.0
2021,1,5,57,5610.0
2021,1,5,57,5605.0
2021,1,5,57,5520.0
2021,1,5,57,5600.0
2021,1,5,57,5580.0
2021,1,5,57,5490.0
2021,1,5,57,5440.0
2021,1,5,57,5505.0
2021,2,5,57,5500.0
2021,2,5,57,5465.0
2021,2,5,57,5540.0
2021,2,5,57,5545.0
2021,2,5,57,5645.0
2021,2,5,57,5640.0
2021,2,5,57,5755.0
2021,2,5,57,5730.0
2021,2,5,57,5675.0
2021,2,5,57,5690.0
2021,2,5,57,5740.0
2021,2,5,57,5780.0
2021,2,5,57,5800.0
2021,2,5,57,5955.0
2021,2,5,57,5855.0
2021,2,5,57,5840.0
2021,2,5,57,5865.0
2021,2,5,57,5800.0
2021,2,5,57,6030.0
2021,2,5,57,5970.0
2021,2,5,57,5920.0
2021,2,5,57,5820.0
2021,2,5,57,5740.0
2021,3,5,57,5820.0
2021,3,5,57,5875.0
2021,3,5,57,5840.0
2021,3,5,57,5870.0
2021,3,5,57,5575.0
2021,3,5,57,5660.0
2021,3,5,57,5650.0
2021,3,5,57,5625.0
2021,3,5,57,5700.0
2021,3,5,57,5760.0
2021,3,5,57,5950.0
2021,3,5,57,5925.0
2021,3,5,57,6075.0
2021,3,5,57,5820.0
2021,3,5,57,5765.0
2021,3,5,57,5910.0
2021,3,5,57,5650.0
2021,1,5,59,5357.0
2021,1,5,59,5405.0
2021,1,5,59,5585.0
2021,1,5,59,5495.0
2021,1,5,59,5560.0
2021,1,5,59,5540.0
2021,1,5,59,5680.0
2021,1,5,59,5570.0
2021,1,5,59,5610.0
2021,1,5,59,5672.0
2021,1,5,59,5672.0
2021,1,5,59,5617.0
2021,1,5,59,5700.0
2021,1,5,59,5670.0
2021,1,5,59,5602.0
2021,1,5,59,5527.0
2021,1,5,59,5435.0
2021,1,5,59,5615.0
2021,1,5,59,5575.0
2021,1,5,59,5887.0
2021,1,5,59,5547.0
2021,1,5,59,5675.0
2021,1,5,59,5660.0
2021,2,5,59,5567.0
2021,2,5,59,5552.0
2021,2,5,59,5587.0
2021,2,5,59,5612.0
2021,2,5,59,5697.0
2021,2,5,59,5575.0
2021,2,5,59,5945.0
2021,2,5,59,5722.0
2021,2,5,59,5800.0
2021,2,5,59,5862.0
2021,2,5,59,5850.0
2021,2,5,59,5812.0
2021,2,5,59,5777.0
2021,2,5,59,6015.0
2021,2,5,59,5922.0
2021,2,5,59,5950.0
2021,2,5,59,6132.0
2021,2,5,59,6125.0
2021,2,5,59,6000.0
2021,2,5,59,5827.0
2021,2,5,59,5877.0
2021,2,5,59,5787.0
2021,2,5,59,5335.0
2021,3,5,59,6147.0
2021,3,5,59,6067.0
2021,3,5,59,6127.0
